metric,case,candidate,iteration,value,status
application-runtime-peak-rss,float-kernel,native-candidate,-3,1409024,0
application-runtime-peak-rss,float-kernel,native-candidate,-2,1409024,0
application-runtime-peak-rss,float-kernel,go-optimized,-2,4145152,0
application-runtime-peak-rss,float-kernel,go-optimized,-1,4096000,0
application-runtime-peak-rss,float-kernel,native-candidate,-1,1409024,0
application-runtime-peak-rss,float-kernel,native-candidate,0,1409024,0
application-runtime-peak-rss,float-kernel,go-optimized,0,4079616,0
application-runtime-peak-rss,float-kernel,go-optimized,1,4096000,0
application-runtime-peak-rss,float-kernel,native-candidate,1,1409024,0
application-runtime-peak-rss,float-kernel,native-candidate,2,1409024,0
application-runtime-peak-rss,float-kernel,go-optimized,2,4063232,0
application-runtime-peak-rss,float-kernel,go-optimized,3,3997696,0
application-runtime-peak-rss,float-kernel,native-candidate,3,1409024,0
application-runtime-peak-rss,float-kernel,native-candidate,4,1409024,0
application-runtime-peak-rss,float-kernel,go-optimized,4,3997696,0
application-runtime-peak-rss,float-kernel,go-optimized,5,4194304,0
application-runtime-peak-rss,float-kernel,native-candidate,5,1409024,0
application-runtime-peak-rss,float-kernel,native-candidate,6,1409024,0
application-runtime-peak-rss,float-kernel,go-optimized,6,4096000,0
application-runtime-peak-rss,float-kernel,go-optimized,7,4227072,0
application-runtime-peak-rss,float-kernel,native-candidate,7,1409024,0
application-runtime-peak-rss,float-kernel,native-candidate,8,1409024,0
application-runtime-peak-rss,float-kernel,go-optimized,8,4177920,0
application-runtime-peak-rss,float-kernel,go-optimized,9,4145152,0
application-runtime-peak-rss,float-kernel,native-candidate,9,1409024,0
application-runtime-peak-rss,float-kernel,native-candidate,10,1409024,0
application-runtime-peak-rss,float-kernel,go-optimized,10,4063232,0
application-runtime-peak-rss,float-kernel,go-optimized,11,4096000,0
application-runtime-peak-rss,float-kernel,native-candidate,11,1409024,0
application-runtime-peak-rss,float-kernel,native-candidate,12,1409024,0
application-runtime-peak-rss,float-kernel,go-optimized,12,4063232,0
application-runtime-peak-rss,float-kernel,go-optimized,13,4177920,0
application-runtime-peak-rss,float-kernel,native-candidate,13,1409024,0
application-runtime-peak-rss,float-kernel,native-candidate,14,1409024,0
application-runtime-peak-rss,float-kernel,go-optimized,14,4079616,0
application-runtime-peak-rss,float-kernel,go-optimized,15,4161536,0
application-runtime-peak-rss,float-kernel,native-candidate,15,1409024,0
application-runtime-peak-rss,float-kernel,native-candidate,16,1409024,0
application-runtime-peak-rss,float-kernel,go-optimized,16,4177920,0
application-runtime-peak-rss,float-kernel,go-optimized,17,3964928,0
application-runtime-peak-rss,float-kernel,native-candidate,17,1409024,0
application-runtime-peak-rss,float-kernel,native-candidate,18,1409024,0
application-runtime-peak-rss,float-kernel,go-optimized,18,4194304,0
application-runtime-peak-rss,float-kernel,go-optimized,19,4161536,0
application-runtime-peak-rss,float-kernel,native-candidate,19,1409024,0
application-runtime-peak-rss,float-kernel,native-candidate,20,1409024,0
application-runtime-peak-rss,float-kernel,go-optimized,20,4177920,0
application-runtime-peak-rss,float-kernel,go-optimized,21,3899392,0
application-runtime-peak-rss,float-kernel,native-candidate,21,1409024,0
application-runtime-peak-rss,float-kernel,native-candidate,22,1409024,0
application-runtime-peak-rss,float-kernel,go-optimized,22,4096000,0
application-runtime-peak-rss,float-kernel,go-optimized,23,4128768,0
application-runtime-peak-rss,float-kernel,native-candidate,23,1409024,0
application-runtime-peak-rss,float-kernel,native-candidate,24,1409024,0
application-runtime-peak-rss,float-kernel,go-optimized,24,4096000,0
application-runtime-peak-rss,float-kernel,go-optimized,25,4096000,0
application-runtime-peak-rss,float-kernel,native-candidate,25,1409024,0
application-runtime-peak-rss,float-kernel,native-candidate,26,1409024,0
application-runtime-peak-rss,float-kernel,go-optimized,26,4096000,0
application-runtime-peak-rss,float-kernel,go-optimized,27,4046848,0
application-runtime-peak-rss,float-kernel,native-candidate,27,1409024,0
application-runtime-peak-rss,float-kernel,native-candidate,28,1409024,0
application-runtime-peak-rss,float-kernel,go-optimized,28,4096000,0
application-runtime-peak-rss,float-kernel,go-optimized,29,4079616,0
application-runtime-peak-rss,float-kernel,native-candidate,29,1409024,0
application-runtime-peak-rss,float-kernel,native-candidate,30,1409024,0
application-runtime-peak-rss,float-kernel,go-optimized,30,4096000,0
median,compiler-emit-qbe-total,baseline,0,0.105956,0
median,compiler-emit-qbe-total,candidate,0,0.113938,0
median,compiler-build-total,baseline,0,0.69798,0
median,compiler-build-total,candidate,0,0.726816,0
median,application-build-total,native-candidate,0,0.107871,0
median,application-build-total,go-optimized,0,0.183994,0
median,application-runtime-total,native-candidate,0,0.069359,0
median,application-runtime-total,go-optimized,0,0.062714,0
median-rss,compiler-emit-qbe,baseline,0,21856256,0
median-rss,compiler-emit-qbe,candidate,0,23216128,0
median-rss,compiler-build,baseline,0,36765696,0
median-rss,compiler-build,candidate,0,36765696,0
median-rss,application-build,native-candidate,0,35913728,0
median-rss,application-build,go-optimized,0,69533696,0
median-rss,application-runtime,native-candidate,0,1409024,0
median-rss,application-runtime,go-optimized,0,4096000,0
regression-limit-percent,compiler-source,candidate-over-baseline,0,110,0
go-parity-limit-percent,float-kernel,native-over-go,0,125,0
application-size-reduction-percent,float-kernel,native-vs-go-size,0,80,0
compiler-size-absolute-limit,compiler-source,candidate,0,220000,0
compiler-size-raw,compiler-source,baseline-b4,0,244968,0
compiler-size-stripped,compiler-source,baseline-b4,0,200008,0
compiler-size-raw,compiler-source,candidate-b4,0,264264,0
compiler-size-stripped,compiler-source,candidate-b4,0,216552,0
application-size-raw,float-kernel,native-candidate,0,53080,0
application-size-stripped,float-kernel,native-candidate,0,50808,0
application-size-size-optimized,float-kernel,go-size,0,1587730,0
seed-sha256,compiler-seed,gate6h-b4,0,b66d65c4ddb729f71afa6ab2c6bca38f6be65eda2433ebb160058d15377891b2,0
compiler-source-sha256,source,baseline-entry,0,7c4df4a7876c5bc81090d520ae93bceec676166445bef07170660f54549e2396,0
compiler-source-sha256,source,candidate-entry,0,fb6b1719e545d4af1d80392c75ef03253b517e684b305459c64ef698445602dc,0
workload-source-sha256,source,float-kernel,0,7d5125967da5a740faf62c0cc3a89d04bdaade54a475c2649d82892847e77dfe,0
conformance-source-sha256,source,float-scalars,0,12604e39c9f626bd0e1a887b3450530d2b253eeb10cf3327578390bde7c31b47,0
float-qbe-sha256,qbe,conformance,0,5644fe251dd49027848fc191d811532b3f37c4a6a5f146beec66c5f7bb131245,0
float-qbe-sha256,qbe,float-kernel,0,828a9c092f157402aa48d42c81bb3774b19a9945e0bfe1b88cf35fc82873a3fb,0
application-sha256,float-conformance,native,0,a0c9f09cece43ed129b894ebb4819a3280cb6235a49666a3e284a1ce2398feb0,0
compiler-sha256,compiler-source,baseline-b2,0,b66d65c4ddb729f71afa6ab2c6bca38f6be65eda2433ebb160058d15377891b2,0
compiler-sha256,compiler-source,baseline-b3,0,b66d65c4ddb729f71afa6ab2c6bca38f6be65eda2433ebb160058d15377891b2,0
compiler-sha256,compiler-source,baseline-b4,0,b66d65c4ddb729f71afa6ab2c6bca38f6be65eda2433ebb160058d15377891b2,0
emitted-qbe-sha256,compiler-source,baseline,0,cc3b7322158dd9cb369368c0d3008b531b2cec16e007e0c46089389023dd8753,0
compiler-sha256,compiler-source,candidate-b2,0,849f5d6c6fc0738735c84b9240e8f87a477e8d978b0c64a995a5cae5944d8f8d,0
compiler-sha256,compiler-source,candidate-b3,0,849f5d6c6fc0738735c84b9240e8f87a477e8d978b0c64a995a5cae5944d8f8d,0
compiler-sha256,compiler-source,candidate-b4,0,849f5d6c6fc0738735c84b9240e8f87a477e8d978b0c64a995a5cae5944d8f8d,0
emitted-qbe-sha256,compiler-source,candidate,0,da3ba99a19f023c8d227a58e77d748ce77e64bfc650d0963aefb3f1512d4217e,0
application-sha256,file-root,candidate,0,413d97fd8a3f26e1086795b1fd5306ad5817613e7080ddba410eb8264c0a67b9,0
application-sha256,float-kernel,native,0,a24b8bf40013e75cabb9d1b508c594388a8cecd73f68b0f3f2add9afc5a4bede,0
application-sha256,float-kernel,go-optimized,0,6a71f81cec787d698b4df476983daac618b447a5284fef0c83fa705c69270a86,0
application-sha256,float-kernel,go-size,0,45ba6daec3df8892256239b34f6ce25efcdfb12cbf7d5b4ddb76d8bd4239737b,0
compiler-size-stripped-baseline,compiler-source,gate6h,0,200008,0
compiler-size-stripped-candidate,compiler-source,gate6i,0,216552,0
