metric,case,candidate,iteration,value,status
application-runtime-peak-rss,scale-1024-modules,configured-native,16,1409024,0
application-runtime-peak-rss,scale-1024-modules,configured-go,16,4341760,0
application-runtime-peak-rss,scale-1024-modules,configured-go,17,4358144,0
application-runtime-peak-rss,scale-1024-modules,configured-native,17,1409024,0
application-runtime-peak-rss,scale-1024-modules,configured-native,18,1409024,0
application-runtime-peak-rss,scale-1024-modules,configured-go,18,4292608,0
application-runtime-peak-rss,scale-1024-modules,configured-go,19,4440064,0
application-runtime-peak-rss,scale-1024-modules,configured-native,19,1409024,0
application-runtime-peak-rss,scale-1024-modules,configured-native,20,1409024,0
application-runtime-peak-rss,scale-1024-modules,configured-go,20,4341760,0
application-runtime-peak-rss,scale-1024-modules,configured-go,21,4325376,0
application-runtime-peak-rss,scale-1024-modules,configured-native,21,1409024,0
application-runtime-peak-rss,scale-1024-modules,configured-native,22,1409024,0
application-runtime-peak-rss,scale-1024-modules,configured-go,22,4440064,0
application-runtime-peak-rss,scale-1024-modules,configured-go,23,4325376,0
application-runtime-peak-rss,scale-1024-modules,configured-native,23,1409024,0
application-runtime-peak-rss,scale-1024-modules,configured-native,24,1409024,0
application-runtime-peak-rss,scale-1024-modules,configured-go,24,4227072,0
application-runtime-peak-rss,scale-1024-modules,configured-go,25,4308992,0
application-runtime-peak-rss,scale-1024-modules,configured-native,25,1409024,0
application-runtime-peak-rss,scale-1024-modules,configured-native,26,1409024,0
application-runtime-peak-rss,scale-1024-modules,configured-go,26,4341760,0
application-runtime-peak-rss,scale-1024-modules,configured-go,27,4423680,0
application-runtime-peak-rss,scale-1024-modules,configured-native,27,1409024,0
application-runtime-peak-rss,scale-1024-modules,configured-native,28,1409024,0
application-runtime-peak-rss,scale-1024-modules,configured-go,28,4341760,0
application-runtime-peak-rss,scale-1024-modules,configured-go,29,4341760,0
application-runtime-peak-rss,scale-1024-modules,configured-native,29,1409024,0
application-runtime-peak-rss,scale-1024-modules,configured-native,30,1409024,0
application-runtime-peak-rss,scale-1024-modules,configured-go,30,4210688,0
median,compiler-emit-qbe-total,baseline,0,0.105179,0
median,compiler-emit-qbe-total,candidate,0,0.117643,0
median,compiler-build-total,baseline,0,0.718206,0
median,compiler-build-total,candidate,0,0.806129,0
median,scale-check-total,file-root-native,0,0.058722,0
median,scale-check-total,configured-native,0,0.062485,0
median,scale-configured-check-total,configured-native,0,0.065073,0
median,scale-configured-check-total,configured-go,0,0.066985,0
median,scale-emit-qbe-total,file-root-native,0,0.069623,0
median,scale-emit-qbe-total,configured-native,0,0.077287,0
median,scale-native-build-total,file-root-native,0,0.277383,0
median,scale-native-build-total,configured-native,0,0.28217,0
median,scale-configured-build-total,configured-native,0,0.270535,0
median,scale-configured-build-total,configured-go,0,1.9066939999999999,0
median,application-runtime-total,configured-native,0,0.0063,0
median,application-runtime-total,configured-go,0,0.007752,0
median-rss,compiler-emit-qbe,baseline,0,23625728,0
median-rss,compiler-emit-qbe,candidate,0,19857408,0
median-rss,compiler-build,baseline,0,36732928,0
median-rss,compiler-build,candidate,0,36503552,0
median-rss,scale-check,file-root-native,0,5619712,0
median-rss,scale-check,configured-native,0,6275072,0
median-rss,scale-configured-check,configured-native,0,6275072,0
median-rss,scale-configured-check,configured-go,0,56623104,0
median-rss,scale-emit-qbe,file-root-native,0,8290304,0
median-rss,scale-emit-qbe,configured-native,0,8929280,0
median-rss,scale-native-build,file-root-native,0,36421632,0
median-rss,scale-native-build,configured-native,0,36405248,0
median-rss,scale-configured-build,configured-native,0,36208640,0
median-rss,scale-configured-build,configured-go,0,522928128,0
median-rss,application-runtime,configured-native,0,1409024,0
median-rss,application-runtime,configured-go,0,4341760,0
native-input-limit-percent,scale-check-emit-build,configured-over-file-root,0,115,0
go-parity-limit-percent,scale-configured-check-build-runtime,native-over-go,0,125,0
canonical-regression-limit-percent,compiler-source,gate6k-over-gate6j,0,115,0
compiler-size-absolute-limit,compiler-source,candidate,0,248000,0
compiler-size-raw,compiler-source,baseline-b4,0,264904,0
compiler-size-stripped,compiler-source,baseline-b4,0,216552,0
compiler-size-raw,compiler-source,candidate-b4,0,259032,0
compiler-size-stripped,compiler-source,candidate-b4,0,233320,0
application-size-raw,scale-1024-modules,configured-native,0,111816,0
application-size-stripped,scale-1024-modules,configured-native,0,84856,0
application-size-raw,scale-1024-modules,configured-go,0,2937346,0
application-size-stripped,scale-1024-modules,configured-go,0,2809656,0
seed-sha256,compiler-seed,gate6j-b4,0,caf3d213559382376bb87b1555e832c0efd7321c0a930ffa23e88d5bc1e55c77,0
compiler-source-sha256,source,baseline-entry,0,9a90b1ca0a3fd77e2215fb744f288c5d006e08a56be81b6be6124c795a013a81,0
compiler-source-sha256,source,candidate-entry,0,536dde374815c7c01796be00d445b97591afdadd8cda1a3ca1a6dd4e80a3cdb6,0
configured-source-manifest-sha256,source,small,0,03b741487a4eb338c44cfae1ad2f4d67f88015bca9c2fb24c447530f157cf284,0
configured-qbe-sha256,qbe,small,0,ccae60d4c24176880935c8f3d9afb96f7d4e4787aa0033c25a080c54ebf5f774,0
scale-source-manifest-sha256,source,1024-modules,0,db438159189ba944283d8a92a09a1176020522c67d2551065c4010c50858f16b,0
