metric,case,candidate,iteration,value,status
application-build-peak-rss,scale-1024-modules,native-candidate,1,36290560,0
application-build-peak-rss,scale-1024-modules,native-candidate,2,36175872,0
application-build-peak-rss,scale-1024-modules,go-optimized,2,515915776,0
application-build-peak-rss,scale-1024-modules,go-optimized,3,516554752,0
application-build-peak-rss,scale-1024-modules,native-candidate,3,36028416,0
application-build-peak-rss,scale-1024-modules,native-candidate,4,36323328,0
application-build-peak-rss,scale-1024-modules,go-optimized,4,517750784,0
application-build-peak-rss,scale-1024-modules,go-optimized,5,504840192,0
application-build-peak-rss,scale-1024-modules,native-candidate,5,36618240,0
application-build-peak-rss,scale-1024-modules,native-candidate,6,36257792,0
application-build-peak-rss,scale-1024-modules,go-optimized,6,528302080,0
application-build-peak-rss,scale-1024-modules,go-optimized,7,513490944,0
application-build-peak-rss,scale-1024-modules,native-candidate,7,36782080,0
application-build-peak-rss,scale-1024-modules,native-candidate,8,36536320,0
application-build-peak-rss,scale-1024-modules,go-optimized,8,527695872,0
application-build-peak-rss,scale-1024-modules,go-optimized,9,513212416,0
application-build-peak-rss,scale-1024-modules,native-candidate,9,35995648,0
application-build-peak-rss,scale-1024-modules,native-candidate,10,36454400,0
application-build-peak-rss,scale-1024-modules,go-optimized,10,509952000,0
median,compiler-emit-qbe-total,baseline,0,0.113257,0
median,compiler-emit-qbe-total,candidate,0,0.101733,0
median,compiler-build-total,baseline,0,0.673903,0
median,compiler-build-total,candidate,0,0.680946,0
median,scale-check-total,baseline,0,0.10601,0
median,scale-check-total,candidate,0,0.06153,0
median,scale-emit-qbe-total,baseline,0,0.127945,0
median,scale-emit-qbe-total,candidate,0,0.076873,0
median,scale-native-build-total,baseline,0,0.363621,0
median,scale-native-build-total,candidate,0,0.304852,0
median,scale-build-total,native-candidate,0,0.290969,0
median,scale-build-total,go-optimized,0,2.047228,0
median-rss,compiler-emit-qbe,baseline,0,21544960,0
median-rss,compiler-emit-qbe,candidate,0,21839872,0
median-rss,compiler-build,baseline,0,36814848,0
median-rss,compiler-build,candidate,0,36831232,0
median-rss,scale-check,baseline,0,12533760,0
median-rss,scale-check,candidate,0,6455296,0
median-rss,scale-emit-qbe,baseline,0,15138816,0
median-rss,scale-emit-qbe,candidate,0,9076736,0
median-rss,scale-native-build,baseline,0,36405248,0
median-rss,scale-native-build,candidate,0,36339712,0
median-rss,scale-build,native-candidate,0,36323328,0
median-rss,scale-build,go-optimized,0,513490944,0
registered-gate6g-median,compiler-emit-qbe-total,darwin,0,0.105062,0
registered-gate6g-median,compiler-build-total,darwin,0,0.677568,0
registered-gate6g-median-rss,compiler-emit-qbe,darwin,0,21544960,0
registered-gate6g-median-rss,compiler-build,darwin,0,36765696,0
improvement-limit-percent,scale-check,candidate-over-baseline,0,65,0
improvement-limit-percent,scale-emit-qbe,candidate-over-baseline,0,75,0
improvement-limit-percent,scale-native-build,candidate-over-baseline,0,90,0
rss-limit-percent,scale,candidate-over-baseline,0,110,0
go-parity-limit-percent,scale-build,native-over-go,0,125,0
canonical-regression-limit-percent,compiler-source,candidate-over-gate6g,0,105,0
compiler-size-absolute-limit,compiler-source,candidate,0,208530,0
compiler-size-raw,compiler-source,baseline-b4,0,244872,0
compiler-size-stripped,compiler-source,baseline-b4,0,200008,0
compiler-size-raw,compiler-source,candidate-b4,0,244968,0
compiler-size-stripped,compiler-source,candidate-b4,0,200008,0
application-size-raw,scale-1024-modules,native-candidate,0,111816,0
application-size-stripped,scale-1024-modules,native-candidate,0,84856,0
application-size-raw,scale-1024-modules,go-optimized,0,2953858,0
application-size-stripped,scale-1024-modules,go-optimized,0,2826168,0
seed-sha256,compiler-seed,gate6g-b4,0,0c3c8c2d59a416aeb2165079a3e14ea83f2624aed3ea3deb750b7e47c3271cd7,0
compiler-source-sha256,source,baseline-entry,0,ebba63420e0cee349f0abf2726686b161712ef3f8a9d5399bdea8e23d0940dc0,0
compiler-source-sha256,source,candidate-entry,0,7c4df4a7876c5bc81090d520ae93bceec676166445bef07170660f54549e2396,0
scale-source-manifest-sha256,source,1024-modules,0,db438159189ba944283d8a92a09a1176020522c67d2551065c4010c50858f16b,0
scale-entry-sha256,source,1024-modules,0,22220ffc64cb5474520df804cb365decb84f31d1f979fbf70c366ec051c7358b,0
scale-qbe-sha256,qbe,both,0,39f61f19bcd404732848604b568f4a5db3d70990ea233aaf8e337296d5d88874,0
compiler-sha256,compiler-source,baseline-b2,0,0c3c8c2d59a416aeb2165079a3e14ea83f2624aed3ea3deb750b7e47c3271cd7,0
compiler-sha256,compiler-source,baseline-b3,0,0c3c8c2d59a416aeb2165079a3e14ea83f2624aed3ea3deb750b7e47c3271cd7,0
compiler-sha256,compiler-source,baseline-b4,0,0c3c8c2d59a416aeb2165079a3e14ea83f2624aed3ea3deb750b7e47c3271cd7,0
emitted-qbe-sha256,compiler-source,baseline,0,7f67262117dfdcd8f075cb9273fe5843051a53ceddcff71bc8c633ce262fe402,0
compiler-sha256,compiler-source,candidate-b2,0,b66d65c4ddb729f71afa6ab2c6bca38f6be65eda2433ebb160058d15377891b2,0
compiler-sha256,compiler-source,candidate-b3,0,b66d65c4ddb729f71afa6ab2c6bca38f6be65eda2433ebb160058d15377891b2,0
compiler-sha256,compiler-source,candidate-b4,0,b66d65c4ddb729f71afa6ab2c6bca38f6be65eda2433ebb160058d15377891b2,0
emitted-qbe-sha256,compiler-source,candidate,0,cc3b7322158dd9cb369368c0d3008b531b2cec16e007e0c46089389023dd8753,0
application-sha256,file-root,candidate,0,413d97fd8a3f26e1086795b1fd5306ad5817613e7080ddba410eb8264c0a67b9,0
application-sha256,scale-1024-modules,native,0,428f28c3dd3592ad45bcfeed12c44135686b44103cc244f270472f14c5676094,0
application-sha256,scale-1024-modules,go-optimized,0,c74acb5d21589fdbe0abc01e74ffe8355220502b4dd787d9986b3bcf44479c86,0
compiler-size-stripped-baseline,compiler-source,gate6g,0,200008,0
compiler-size-stripped-candidate,compiler-source,gate6h,0,200008,0
