phase	round	retained_index	order	case	lane	candidate	verdict	returnvalue	exitsignal	terminationreason	walltime_seconds	cputime_seconds	memory_bytes
retained	11	9	7	fannkuch-redux	one-core	c	pass	0			27.292334818999734	27.29009	647168
retained	12	10	1	fannkuch-redux	one-core	go	pass	0			24.59328054400021	24.583962	2887680
retained	12	10	2	fannkuch-redux	one-core	rust	pass	0			24.87723691200017	24.87412	1212416
retained	12	10	3	fannkuch-redux	one-core	java	pass	0			24.607021837000048	24.570731	49995776
retained	12	10	4	fannkuch-redux	one-core	typerb-native	pass	0			110.47297930400009	110.47261	524288
retained	12	10	5	fannkuch-redux	one-core	typerb-go	pass	0			46.08122841800014	46.077483	3272704
retained	12	10	6	fannkuch-redux	one-core	c	pass	0			27.406793843999367	27.405499	659456
retained	12	10	7	fannkuch-redux	one-core	cpp	pass	0			24.94722044899936	24.944898	794624
retained	13	11	1	fannkuch-redux	one-core	rust	pass	0			24.868819516999793	24.867366	1212416
retained	13	11	2	fannkuch-redux	one-core	java	pass	0			24.58330049199958	24.544674	49786880
retained	13	11	3	fannkuch-redux	one-core	typerb-native	pass	0			110.50732266899922	110.506966	524288
retained	13	11	4	fannkuch-redux	one-core	typerb-go	pass	0			45.99006014800034	45.985088	3248128
retained	13	11	5	fannkuch-redux	one-core	c	pass	0			27.29055430600056	27.289187	524288
retained	13	11	6	fannkuch-redux	one-core	cpp	pass	0			24.948296520999975	24.945885	749568
retained	13	11	7	fannkuch-redux	one-core	go	pass	0			24.65552978300002	24.65199	2883584
