metric,case,candidate,iteration,value,status
runtime,closure-values,go,19,0.015391,0
runtime,closure-values,native,19,0.021626,0
runtime,closure-values,go-size,19,0.016619,0
runtime,closure-values,native,20,0.020401,0
runtime,closure-values,go,20,0.015211,0
runtime,closure-values,go-size,20,0.015763,0
runtime,closure-values,go,21,0.017074,0
runtime,closure-values,native,21,0.016428,0
runtime,closure-values,go-size,21,0.015798,0
runtime,closure-values,native,22,0.016653,0
runtime,closure-values,go,22,0.015604,0
runtime,closure-values,go-size,22,0.016108,0
runtime,closure-values,go,23,0.015751,0
runtime,closure-values,native,23,0.016411,0
runtime,closure-values,go-size,23,0.015489,0
runtime,closure-values,native,24,0.016417,0
runtime,closure-values,go,24,0.01612,0
runtime,closure-values,go-size,24,0.015933,0
runtime,closure-values,go,25,0.015083,0
runtime,closure-values,native,25,0.016619,0
runtime,closure-values,go-size,25,0.015233,0
runtime,closure-values,native,26,0.01711,0
runtime,closure-values,go,26,0.015638,0
runtime,closure-values,go-size,26,0.014697,0
runtime,closure-values,go,27,0.01592,0
runtime,closure-values,native,27,0.015938,0
runtime,closure-values,go-size,27,0.015918,0
runtime,closure-values,native,28,0.016601,0
runtime,closure-values,go,28,0.015682,0
runtime,closure-values,go-size,28,0.015752,0
runtime,closure-values,go,29,0.016043,0
runtime,closure-values,native,29,0.015693,0
runtime,closure-values,go-size,29,0.01677,0
runtime,closure-values,native,30,0.018036,0
runtime,closure-values,go,30,0.015521,0
runtime,closure-values,go-size,30,0.015007,0
runtime,closure-values,go,31,0.015683,0
runtime,closure-values,native,31,0.018253,0
runtime,closure-values,go-size,31,0.015573,0
runtime,closure-values,native,32,0.016018,0
runtime,closure-values,go,32,0.017464,0
runtime,closure-values,go-size,32,0.018392,0
runtime,closure-values,go,33,0.017477,0
runtime,closure-values,native,33,0.016406,0
runtime,closure-values,go-size,33,0.017857,0
runtime,closure-values,native,34,0.016496,0
runtime,closure-values,go,34,0.016539,0
runtime,closure-values,go-size,34,0.017244,0
runtime,closure-values,go,35,0.015366,0
runtime,closure-values,native,35,0.016621,0
runtime,closure-values,go-size,35,0.015177,0
runtime,closure-values,native,36,0.015598,0
runtime,closure-values,go,36,0.015815,0
runtime,closure-values,go-size,36,0.015353,0
runtime,closure-values,go,37,0.016905,0
runtime,closure-values,native,37,0.016069,0
runtime,closure-values,go-size,37,0.014838,0
runtime,closure-values,native,38,0.013021,0
runtime,closure-values,go,38,0.010971,0
runtime,closure-values,go-size,38,0.010915,0
runtime,closure-values,go,39,0.013393,0
runtime,closure-values,native,39,0.0124,0
runtime,closure-values,go-size,39,0.011229,0
runtime,closure-values,native,40,0.013076,0
runtime,closure-values,go,40,0.011163,0
runtime,closure-values,go-size,40,0.011153,0
runtime,closure-values,go,41,0.010767,0
runtime,closure-values,native,41,0.012201,0
runtime,closure-values,go-size,41,0.011193,0
runtime,closure-values,native,42,0.011853,0
runtime,closure-values,go,42,0.012364,0
runtime,closure-values,go-size,42,0.011382,0
runtime,closure-values,go,43,0.011286,0
runtime,closure-values,native,43,0.012022,0
runtime,closure-values,go-size,43,0.010967,0
runtime,closure-values,native,44,0.011869,0
runtime,closure-values,go,44,0.016384,0
runtime,closure-values,go-size,44,0.016135,0
runtime,closure-values,go,45,0.016448,0
runtime,closure-values,native,45,0.016059,0
runtime,closure-values,go-size,45,0.014964,0
runtime,closure-values,native,46,0.015806,0
runtime,closure-values,go,46,0.014407,0
runtime,closure-values,go-size,46,0.015587,0
runtime,closure-values,go,47,0.015969,0
runtime,closure-values,native,47,0.016072,0
runtime,closure-values,go-size,47,0.015453,0
runtime,closure-values,native,48,0.01934,0
runtime,closure-values,go,48,0.017928,0
runtime,closure-values,go-size,48,0.015555,0
runtime,closure-values,go,49,0.015462,0
runtime,closure-values,native,49,0.018359,0
runtime,closure-values,go-size,49,0.017066,0
build-total,cycle-stress,native,0,0.154585,0
build-snapshot,cycle-stress,native,0,0.020203,0
build-decode,cycle-stress,native,0,0.000565,0
build-emit,cycle-stress,native,0,0.000198,0
build-qbe,cycle-stress,native,0,0.014011,0
build-link,cycle-stress,native,0,0.107288,0
build-total,cycle-stress,go,0,2.410514,0
build-total,cycle-stress,go-size,0,2.339807,0
build-total,cycle-stress,go,1,0.186967,0
build-total,cycle-stress,native,1,0.13897,0
build-snapshot,cycle-stress,native,1,0.015806,0
build-decode,cycle-stress,native,1,0.000523,0
build-emit,cycle-stress,native,1,0.000184,0
build-qbe,cycle-stress,native,1,0.014846,0
build-link,cycle-stress,native,1,0.099368,0
build-total,cycle-stress,go-size,1,0.183266,0
build-total,cycle-stress,native,2,0.135986,0
build-snapshot,cycle-stress,native,2,0.023643,0
build-decode,cycle-stress,native,2,0.000551,0
build-emit,cycle-stress,native,2,0.000242,0
build-qbe,cycle-stress,native,2,0.015605,0
build-link,cycle-stress,native,2,0.082825,0
build-total,cycle-stress,go,2,0.174956,0
build-total,cycle-stress,go-size,2,0.167771,0
build-total,cycle-stress,go,3,0.18108,0
build-total,cycle-stress,native,3,0.138169,0
build-snapshot,cycle-stress,native,3,0.016136,0
build-decode,cycle-stress,native,3,0.000725,0
build-emit,cycle-stress,native,3,0.000239,0
build-qbe,cycle-stress,native,3,0.010782,0
build-link,cycle-stress,native,3,0.097384,0
build-total,cycle-stress,go-size,3,0.177365,0
build-total,cycle-stress,native,4,0.112543,0
build-snapshot,cycle-stress,native,4,0.015628,0
build-decode,cycle-stress,native,4,0.000583,0
build-emit,cycle-stress,native,4,0.000207,0
build-qbe,cycle-stress,native,4,0.0108,0
build-link,cycle-stress,native,4,0.077176,0
build-total,cycle-stress,go,4,0.185237,0
build-total,cycle-stress,go-size,4,0.159247,0
build-total,cycle-stress,go,5,0.204626,0
build-total,cycle-stress,native,5,0.121131,0
build-snapshot,cycle-stress,native,5,0.017505,0
build-decode,cycle-stress,native,5,0.000643,0
build-emit,cycle-stress,native,5,0.000215,0
build-qbe,cycle-stress,native,5,0.010958,0
build-link,cycle-stress,native,5,0.081651,0
build-total,cycle-stress,go-size,5,0.156197,0
build-total,cycle-stress,native,6,0.122086,0
build-snapshot,cycle-stress,native,6,0.02023,0
build-decode,cycle-stress,native,6,0.000661,0
build-emit,cycle-stress,native,6,0.000205,0
build-qbe,cycle-stress,native,6,0.014558,0
build-link,cycle-stress,native,6,0.078318,0
build-total,cycle-stress,go,6,0.1969,0
build-total,cycle-stress,go-size,6,0.173944,0
build-total,cycle-stress,go,7,0.175644,0
build-total,cycle-stress,native,7,0.118081,0
build-snapshot,cycle-stress,native,7,0.014577,0
build-decode,cycle-stress,native,7,0.000557,0
build-emit,cycle-stress,native,7,0.000187,0
build-qbe,cycle-stress,native,7,0.010822,0
build-link,cycle-stress,native,7,0.083787,0
build-total,cycle-stress,go-size,7,0.18469,0
build-total,cycle-stress,native,8,0.134181,0
build-snapshot,cycle-stress,native,8,0.019234,0
build-decode,cycle-stress,native,8,0.000543,0
build-emit,cycle-stress,native,8,0.000187,0
build-qbe,cycle-stress,native,8,0.015804,0
build-link,cycle-stress,native,8,0.086309,0
build-total,cycle-stress,go,8,0.198575,0
build-total,cycle-stress,go-size,8,0.1664,0
build-total,cycle-stress,go,9,0.220701,0
build-total,cycle-stress,native,9,0.144355,0
build-snapshot,cycle-stress,native,9,0.01697,0
build-decode,cycle-stress,native,9,0.000583,0
build-emit,cycle-stress,native,9,0.000224,0
build-qbe,cycle-stress,native,9,0.010689,0
build-link,cycle-stress,native,9,0.104943,0
build-total,cycle-stress,go-size,9,0.186743,0
build-peak-rss,cycle-stress,native,0,35962880,0
build-peak-rss,cycle-stress,go,0,70369280,0
build-peak-rss,cycle-stress,go-size,0,61358080,0
size-raw,cycle-stress,native,0,52648,0
size-raw,cycle-stress,go,0,2429842,0
size-raw,cycle-stress,go-size,0,1587794,0
size-stripped,cycle-stress,native,0,50400,0
size-stripped,cycle-stress,go,0,2330880,0
size-stripped,cycle-stress,go-size,0,1587848,0
runtime-peak-rss,cycle-stress,native,0,2637824,0
runtime-peak-rss,cycle-stress,go,0,5816320,0
runtime-peak-rss,cycle-stress,go-size,0,6012928,0
gc-collections,cycle-stress,native,0,4,0
gc-automatic-collections,cycle-stress,native,0,3,0
gc-collection-nanoseconds,cycle-stress,native,0,1117000,0
gc-allocated-bytes,cycle-stress,native,0,4160000,0
gc-reclaimed-bytes,cycle-stress,native,0,4160000,0
gc-live-bytes,cycle-stress,native,0,0,0
runtime,cycle-stress,native,0,0.007425,0
runtime,cycle-stress,go,0,0.008726,0
runtime,cycle-stress,go-size,0,0.006836,0
runtime,cycle-stress,go,1,0.00727,0
runtime,cycle-stress,native,1,0.007999,0
runtime,cycle-stress,go-size,1,0.007497,0
runtime,cycle-stress,native,2,0.00776,0
runtime,cycle-stress,go,2,0.007216,0
runtime,cycle-stress,go-size,2,0.007831,0
runtime,cycle-stress,go,3,0.007561,0
runtime,cycle-stress,native,3,0.008456,0
runtime,cycle-stress,go-size,3,0.007143,0
runtime,cycle-stress,native,4,0.007581,0
runtime,cycle-stress,go,4,0.007363,0
runtime,cycle-stress,go-size,4,0.007073,0
runtime,cycle-stress,go,5,0.006978,0
runtime,cycle-stress,native,5,0.012189,0
runtime,cycle-stress,go-size,5,0.010751,0
runtime,cycle-stress,native,6,0.007577,0
runtime,cycle-stress,go,6,0.008154,0
runtime,cycle-stress,go-size,6,0.007144,0
runtime,cycle-stress,go,7,0.008198,0
runtime,cycle-stress,native,7,0.010812,0
runtime,cycle-stress,go-size,7,0.00821,0
runtime,cycle-stress,native,8,0.010775,0
runtime,cycle-stress,go,8,0.007734,0
runtime,cycle-stress,go-size,8,0.007968,0
runtime,cycle-stress,go,9,0.008761,0
runtime,cycle-stress,native,9,0.009829,0
runtime,cycle-stress,go-size,9,0.007471,0
runtime,cycle-stress,native,10,0.007637,0
runtime,cycle-stress,go,10,0.007236,0
runtime,cycle-stress,go-size,10,0.007645,0
runtime,cycle-stress,go,11,0.007056,0
runtime,cycle-stress,native,11,0.0075,0
runtime,cycle-stress,go-size,11,0.00726,0
runtime,cycle-stress,native,12,0.0073,0
runtime,cycle-stress,go,12,0.006973,0
runtime,cycle-stress,go-size,12,0.007341,0
runtime,cycle-stress,go,13,0.011398,0
runtime,cycle-stress,native,13,0.008161,0
runtime,cycle-stress,go-size,13,0.008186,0
runtime,cycle-stress,native,14,0.011354,0
runtime,cycle-stress,go,14,0.010994,0
runtime,cycle-stress,go-size,14,0.011247,0
runtime,cycle-stress,go,15,0.011278,0
runtime,cycle-stress,native,15,0.011882,0
runtime,cycle-stress,go-size,15,0.010614,0
runtime,cycle-stress,native,16,0.008324,0
runtime,cycle-stress,go,16,0.007696,0
runtime,cycle-stress,go-size,16,0.010509,0
runtime,cycle-stress,go,17,0.007528,0
runtime,cycle-stress,native,17,0.007896,0
runtime,cycle-stress,go-size,17,0.011498,0
runtime,cycle-stress,native,18,0.008878,0
runtime,cycle-stress,go,18,0.013055,0
runtime,cycle-stress,go-size,18,0.00791,0
runtime,cycle-stress,go,19,0.007923,0
runtime,cycle-stress,native,19,0.012666,0
runtime,cycle-stress,go-size,19,0.010063,0
runtime,cycle-stress,native,20,0.011505,0
runtime,cycle-stress,go,20,0.009411,0
runtime,cycle-stress,go-size,20,0.011749,0
runtime,cycle-stress,go,21,0.009094,0
runtime,cycle-stress,native,21,0.012326,0
runtime,cycle-stress,go-size,21,0.008239,0
runtime,cycle-stress,native,22,0.012078,0
runtime,cycle-stress,go,22,0.009289,0
runtime,cycle-stress,go-size,22,0.012146,0
runtime,cycle-stress,go,23,0.008332,0
runtime,cycle-stress,native,23,0.012823,0
runtime,cycle-stress,go-size,23,0.013873,0
runtime,cycle-stress,native,24,0.008134,0
runtime,cycle-stress,go,24,0.011912,0
runtime,cycle-stress,go-size,24,0.011726,0
runtime,cycle-stress,go,25,0.010218,0
runtime,cycle-stress,native,25,0.011576,0
runtime,cycle-stress,go-size,25,0.011925,0
runtime,cycle-stress,native,26,0.008458,0
runtime,cycle-stress,go,26,0.01184,0
runtime,cycle-stress,go-size,26,0.008816,0
runtime,cycle-stress,go,27,0.013114,0
runtime,cycle-stress,native,27,0.009805,0
runtime,cycle-stress,go-size,27,0.011931,0
runtime,cycle-stress,native,28,0.009895,0
runtime,cycle-stress,go,28,0.012563,0
runtime,cycle-stress,go-size,28,0.011332,0
runtime,cycle-stress,go,29,0.008315,0
runtime,cycle-stress,native,29,0.012727,0
runtime,cycle-stress,go-size,29,0.011325,0
runtime,cycle-stress,native,30,0.012097,0
runtime,cycle-stress,go,30,0.011191,0
runtime,cycle-stress,go-size,30,0.008323,0
runtime,cycle-stress,go,31,0.013133,0
runtime,cycle-stress,native,31,0.008552,0
runtime,cycle-stress,go-size,31,0.012233,0
runtime,cycle-stress,native,32,0.011687,0
runtime,cycle-stress,go,32,0.009021,0
runtime,cycle-stress,go-size,32,0.011205,0
runtime,cycle-stress,go,33,0.007679,0
runtime,cycle-stress,native,33,0.008646,0
runtime,cycle-stress,go-size,33,0.012032,0
runtime,cycle-stress,native,34,0.009497,0
runtime,cycle-stress,go,34,0.013329,0
runtime,cycle-stress,go-size,34,0.009447,0
runtime,cycle-stress,go,35,0.008131,0
runtime,cycle-stress,native,35,0.009417,0
runtime,cycle-stress,go-size,35,0.011983,0
runtime,cycle-stress,native,36,0.009004,0
runtime,cycle-stress,go,36,0.012113,0
runtime,cycle-stress,go-size,36,0.009472,0
runtime,cycle-stress,go,37,0.012252,0
runtime,cycle-stress,native,37,0.009619,0
runtime,cycle-stress,go-size,37,0.015891,0
runtime,cycle-stress,native,38,0.00876,0
runtime,cycle-stress,go,38,0.008406,0
runtime,cycle-stress,go-size,38,0.008527,0
runtime,cycle-stress,go,39,0.007125,0
runtime,cycle-stress,native,39,0.008435,0
runtime,cycle-stress,go-size,39,0.008836,0
runtime,cycle-stress,native,40,0.008041,0
runtime,cycle-stress,go,40,0.007656,0
runtime,cycle-stress,go-size,40,0.007091,0
runtime,cycle-stress,go,41,0.007792,0
runtime,cycle-stress,native,41,0.011726,0
runtime,cycle-stress,go-size,41,0.01133,0
runtime,cycle-stress,native,42,0.011372,0
runtime,cycle-stress,go,42,0.007698,0
runtime,cycle-stress,go-size,42,0.010865,0
runtime,cycle-stress,go,43,0.011287,0
runtime,cycle-stress,native,43,0.011839,0
runtime,cycle-stress,go-size,43,0.011349,0
runtime,cycle-stress,native,44,0.011289,0
runtime,cycle-stress,go,44,0.012376,0
runtime,cycle-stress,go-size,44,0.011231,0
runtime,cycle-stress,go,45,0.007796,0
runtime,cycle-stress,native,45,0.012896,0
runtime,cycle-stress,go-size,45,0.007825,0
runtime,cycle-stress,native,46,0.012684,0
runtime,cycle-stress,go,46,0.012518,0
runtime,cycle-stress,go-size,46,0.012411,0
runtime,cycle-stress,go,47,0.011975,0
runtime,cycle-stress,native,47,0.013354,0
runtime,cycle-stress,go-size,47,0.012735,0
runtime,cycle-stress,native,48,0.009217,0
runtime,cycle-stress,go,48,0.011686,0
runtime,cycle-stress,go-size,48,0.00911,0
runtime,cycle-stress,go,49,0.011311,0
runtime,cycle-stress,native,49,0.008678,0
runtime,cycle-stress,go-size,49,0.012305,0
